tfbs	motif_id	tx_id	gene_id	chr	start	end	RVG11_footprint	RVG1_footprint	RVG4_footprint	RVG11_bound	RVG1_bound	RVG4_bound	tfbs_bound_min2
SOX9	MA0077.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813993	8814001	2.63866	1.73551	1.17203	1	0	0	no
SOX9	MA0077.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813718	8813726	1.89454	0.70095	0.68985	0	0	0	no
SOX9	MA0077.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813662	8813670	2.29698	0.94338	0.24528	0	0	0	no
SOX9	MA0077.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813634	8813642	2.66467	1.18317	0.24055	1	0	0	no
Irx2	PH0082.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813396	8813412	1.01425	0.67439	1.57982	0	0	0	no
SREBF1	MA0595.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8811735	8811744	0.96995	1.22971	2.14948	0	0	0	no
SREBF1	MA0595.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813960	8813969	4.02799	2.32065	1.17846	1	0	0	no
SREBF1	MA0595.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813939	8813948	3.96148	2.30718	1.11976	1	0	0	no
SREBF1	MA0595.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812217	8812226	1.0104	1.28712	2.09905	0	0	0	no
GRHL2	MA1105.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812004	8812015	2.07339	2.27548	1.83135	0	0	0	no
GRHL2	MA1105.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812137	8812148	1.23019	1.00249	2.32902	0	0	0	no
GRHL2	MA1105.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813706	8813717	1.90923	0.87946	0.64515	0	0	0	no
GRHL2	MA1105.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813949	8813960	4.02799	2.32065	1.17846	1	0	0	no
CREB3	MA0638.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813015	8813028	4.7197	4.35624	6.13455	1	1	1	yes
NFIA	MA0670.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8811601	8811610	1.19641	1.28675	2.01591	0	0	0	no
NFIA	MA0670.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812413	8812422	1.31126	1.66886	4.03201	0	0	1	no
NFIA	MA0670.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812694	8812703	2.02835	2.07091	4.04947	0	0	1	no
SREBF2	MA0596.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812217	8812226	1.0104	1.28712	2.09905	0	0	0	no
SREBF2	MA0596.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813873	8813882	3.25137	2.03977	0.89426	1	0	0	no
SREBF2	MA0596.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813513	8813522	2.65143	1.94005	1.44573	1	0	0	no
Creb3l2	MA0608.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813017	8813025	4.71971	4.35623	6.13455	1	1	1	yes
Creb3l2	MA0608.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813018	8813026	4.71971	4.35623	6.13455	1	1	1	yes
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8811517	8811527	0.8926	1.11459	1.69519	0	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812192	8812202	1.0104	0.92491	2.60205	0	0	1	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812563	8812573	2.16713	2.32014	4.36591	0	0	1	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813073	8813083	5.76807	4.08108	3.82475	1	1	1	yes
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813218	8813228	2.80289	2.00908	3.70944	1	0	1	yes
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813622	8813632	2.66467	1.18317	0.51227	1	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813742	8813752	1.59061	0.80083	0.77701	0	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813795	8813805	1.82096	1.32209	0.99149	0	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813813	8813823	2.24307	1.27348	0.95107	0	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8814038	8814048	2.54941	1.17653	1.22642	1	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8814031	8814041	2.60354	1.22348	1.22912	1	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813970	8813980	4.02799	2.03733	1.17846	1	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813611	8813621	2.41471	1.18513	0.8064	1	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813584	8813594	3.06062	1.65303	1.30555	1	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812827	8812837	1.6395	1.86953	3.37826	0	0	1	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812304	8812314	1.39264	1.32996	1.74986	0	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8811937	8811947	1.83188	2.16751	1.89782	0	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8811875	8811885	1.02905	1.73329	2.22747	0	0	0	no
ELF5	MA0136.2	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8811713	8811723	0.90254	1.14187	1.42804	0	0	0	no
FOXO4	MA0848.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813222	8813228	2.80289	2.00908	3.70944	1	0	1	yes
FOXO4	MA0848.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813705	8813711	1.90923	0.92963	0.62939	0	0	0	no
FOXO4	MA0848.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813396	8813402	1.00893	0.72773	1.90449	0	0	0	no
FOXO4	MA0848.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8812827	8812833	1.63957	1.83	3.36773	0	0	1	no
GRHL1	MA0647.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813706	8813717	1.90923	0.87946	0.64515	0	0	0	no
GRHL1	MA0647.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813949	8813960	4.02799	2.32065	1.17846	1	0	0	no
GRHL1	MA0647.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813949	8813960	4.02799	2.32065	1.17846	1	0	0	no
GRHL1	MA0647.1	PER25_SVSP_11.SVSP_8	NA	scaffold-mi2	8813706	8813717	1.90923	0.87946	0.64515	0	0	0	no
FOXC2	MA0846.1	PER17_SVSP_2	NA	scaffold-mi2	8550231	8550242	0.64654	0.3797	0.50694	0	0	0	no
ZBTB26	MA1579.1	PER17_SVSP_2	NA	scaffold-mi2	8550116	8550130	2.67918	2.27152	2.29384	1	0	0	no
ZBTB26	MA1579.1	PER17_SVSP_2	NA	scaffold-mi2	8550469	8550483	2.28736	1.73386	2.19372	0	0	0	no
Ddit3::Cebpa	MA0019.1	PER17_SVSP_2	NA	scaffold-mi2	8550164	8550175	0.97897	0.95565	1.16372	0	0	0	no
Dlx4	MA0881.1	PER17_SVSP_2	NA	scaffold-mi2	8550285	8550292	0.85219	0.41606	0.51712	0	0	0	no
NFIX	MA0671.1	PER17_SVSP_2	NA	scaffold-mi2	8550377	8550385	2.25595	2.09545	1.96427	0	0	0	no
NFIX	MA0671.1	PER17_SVSP_2	NA	scaffold-mi2	8550535	8550543	1.89864	1.58162	2.51507	0	0	1	no
NFIX	MA0671.1	PER17_SVSP_2	NA	scaffold-mi2	8550462	8550470	3.03589	2.29007	2.56583	1	0	1	yes
NFIX	MA0671.1	PER17_SVSP_2	NA	scaffold-mi2	8550054	8550062	3.65987	2.39894	2.66044	1	1	1	yes
NFIX	MA0671.1	PER17_SVSP_2	NA	scaffold-mi2	8549943	8549951	2.40967	2.3316	1.90181	1	0	0	no
NFIX	MA0671.1	PER17_SVSP_2	NA	scaffold-mi2	8549931	8549939	2.37841	2.3316	1.90181	1	0	0	no
HES6	MA1493.1	PER17_SVSP_2	NA	scaffold-mi2	8549939	8549948	2.40967	2.3316	1.90181	1	0	0	no
RORC	MA1151.1	PER17_SVSP_2	NA	scaffold-mi2	8550450	8550461	3.11334	2.34969	2.73416	1	0	1	yes
RORC	MA1151.1	PER17_SVSP_2	NA	scaffold-mi2	8549997	8550008	3.75478	2.66429	2.05374	1	1	0	yes
Arid3a	MA0151.1	PER17_SVSP_2	NA	scaffold-mi2	8549952	8549957	2.37886	2.3316	1.79881	1	0	0	no
Arid3a	MA0151.1	PER17_SVSP_2	NA	scaffold-mi2	8550026	8550031	2.95606	2.44047	2.29238	1	1	0	yes
Arid3a	MA0151.1	PER17_SVSP_2	NA	scaffold-mi2	8550188	8550193	0.67307	0.34978	0.51599	0	0	0	no
Arid3a	MA0151.1	PER17_SVSP_2	NA	scaffold-mi2	8550264	8550269	0.68633	0.44879	0.38118	0	0	0	no
Arid3a	MA0151.1	PER17_SVSP_2	NA	scaffold-mi2	8550318	8550323	0.99931	0.71396	0.56492	0	0	0	no
Arid3a	MA0151.1	PER17_SVSP_2	NA	scaffold-mi2	8550503	8550508	2.28197	1.55498	1.94269	0	0	0	no
Arid3a	MA0151.1	PER17_SVSP_2	NA	scaffold-mi2	8550499	8550504	2.28197	1.55498	1.94269	0	0	0	no
Arid3a	MA0151.1	PER17_SVSP_2	NA	scaffold-mi2	8550372	8550377	2.11012	1.85863	1.77745	0	0	0	no
Arid3a	MA0151.1	PER17_SVSP_2	NA	scaffold-mi2	8550353	8550358	1.58922	1.62674	1.7767	0	0	0	no
MEIS1	MA0498.2	PER17_SVSP_2	NA	scaffold-mi2	8550006	8550012	3.75478	2.66429	2.05374	1	1	0	yes
MEIS1	MA0498.2	PER17_SVSP_2	NA	scaffold-mi2	8550222	8550228	0.64654	0.3797	0.51081	0	0	0	no
MEIS1	MA0498.2	PER17_SVSP_2	NA	scaffold-mi2	8550332	8550338	1.40212	0.95309	1.07809	0	0	0	no
MEIS1	MA0498.2	PER17_SVSP_2	NA	scaffold-mi2	8550573	8550579	1.95907	1.59855	2.54282	0	0	1	no
MEIS1	MA0498.2	PER17_SVSP_2	NA	scaffold-mi2	8550561	8550567	1.95907	1.59855	2.54984	0	0	1	no
MEIS1	MA0498.2	PER17_SVSP_2	NA	scaffold-mi2	8550444	8550450	3.11334	2.44649	2.82348	1	1	1	yes
MEIS1	MA0498.2	PER17_SVSP_2	NA	scaffold-mi2	8550436	8550442	3.11334	2.48294	2.82348	1	1	1	yes
MEIS1	MA0498.2	PER17_SVSP_2	NA	scaffold-mi2	8549977	8549983	3.75478	2.66429	2.05374	1	1	0	yes
NR4A2	MA0160.1	PER17_SVSP_2	NA	scaffold-mi2	8550331	8550338	1.37211	0.94677	1.05974	0	0	0	no
NR4A2	MA0160.1	PER17_SVSP_2	NA	scaffold-mi2	8550449	8550456	3.11334	2.34969	2.79747	1	0	1	yes
NR4A2	MA0160.1	PER17_SVSP_2	NA	scaffold-mi2	8550354	8550361	1.58922	1.66651	1.7767	0	0	0	no
FOXO4	MA0848.1	PER17_SVSP_2	NA	scaffold-mi2	8550026	8550032	2.93839	2.42209	2.29447	1	1	0	yes
FOXO4	MA0848.1	PER17_SVSP_2	NA	scaffold-mi2	8550234	8550240	0.64654	0.3797	0.50863	0	0	0	no
FOXO4	MA0848.1	PER17_SVSP_2	NA	scaffold-mi2	8550248	8550254	0.63993	0.39102	0.40661	0	0	0	no
Creb3l2	MA0608.1	PER17_SVSP_2	NA	scaffold-mi2	8549939	8549947	2.40967	2.3316	1.90181	1	0	0	no
Creb3l2	MA0608.1	PER17_SVSP_2	NA	scaffold-mi2	8550458	8550466	3.11334	2.34969	2.62057	1	0	1	yes
Creb3l2	MA0608.1	PER17_SVSP_2	NA	scaffold-mi2	8550459	8550467	3.11334	2.34796	2.61013	1	0	1	yes
Creb3l2	MA0608.1	PER17_SVSP_2	NA	scaffold-mi2	8549940	8549948	2.40967	2.3316	1.90181	1	0	0	no
ELF5	MA0136.2	PER17_SVSP_2	NA	scaffold-mi2	8549980	8549990	3.75478	2.66429	2.05374	1	1	0	yes
ELF5	MA0136.2	PER17_SVSP_2	NA	scaffold-mi2	8550296	8550306	0.86958	0.53122	0.50731	0	0	0	no
ELF5	MA0136.2	PER17_SVSP_2	NA	scaffold-mi2	8550147	8550157	1.5566	1.56095	1.38984	0	0	0	no
SREBF2	MA0596.1	PER17_SVSP_2	NA	scaffold-mi2	8550449	8550458	3.11334	2.34969	2.76767	1	0	1	yes
Irx2	PH0082.1	PER17_SVSP_2	NA	scaffold-mi2	8550274	8550290	0.80707	0.44046	0.51712	0	0	0	no
Irx2	PH0082.1	PER17_SVSP_2	NA	scaffold-mi2	8550273	8550289	0.80135	0.44298	0.51712	0	0	0	no
FIGLA	MA0820.1	PER17_SVSP_2	NA	scaffold-mi2	8549939	8549948	2.40967	2.3316	1.90181	1	0	0	no
FIGLA	MA0820.1	PER17_SVSP_2	NA	scaffold-mi2	8550458	8550467	3.11334	2.34815	2.61605	1	0	1	yes
FIGLA	MA0820.1	PER17_SVSP_2	NA	scaffold-mi2	8550482	8550491	2.25118	1.5492	1.8971	0	0	0	no
FIGLA	MA0820.1	PER17_SVSP_2	NA	scaffold-mi2	8550482	8550491	2.25118	1.5492	1.8971	0	0	0	no
FIGLA	MA0820.1	PER17_SVSP_2	NA	scaffold-mi2	8550458	8550467	3.11334	2.34815	2.61605	1	0	1	yes
FIGLA	MA0820.1	PER17_SVSP_2	NA	scaffold-mi2	8549939	8549948	2.40967	2.3316	1.90181	1	0	0	no
NFIA	MA0670.1	PER17_SVSP_2	NA	scaffold-mi2	8549930	8549939	2.37138	2.3316	1.90181	1	0	0	no
CREB3	MA0638.1	PER17_SVSP_2	NA	scaffold-mi2	8550456	8550469	3.0949	2.329	2.61614	1	0	1	yes
RORA	MA0071.1	PER17_SVSP_2	NA	scaffold-mi2	8550020	8550029	3.47347	2.60499	2.19813	1	1	0	yes
RORA	MA0071.1	PER17_SVSP_2	NA	scaffold-mi2	8549997	8550006	3.75478	2.66429	2.05374	1	1	0	yes
BARX2	MA1471.1	PER17_SVSP_2	NA	scaffold-mi2	8550181	8550192	0.70585	0.40045	0.55685	0	0	0	no
TFAP4	MA0691.1	PER17_SVSP_2	NA	scaffold-mi2	8550482	8550491	2.25118	1.5492	1.8971	0	0	0	no
TFAP4	MA0691.1	PER17_SVSP_2	NA	scaffold-mi2	8550482	8550491	2.25118	1.5492	1.8971	0	0	0	no
ATF4	MA0833.2	PER17_SVSP_2	NA	scaffold-mi2	8550311	8550324	0.97241	0.69791	0.53626	0	0	0	no
SOX9	MA0077.1	PER17_SVSP_2	NA	scaffold-mi2	8550321	8550329	1.05793	0.8258	0.62069	0	0	0	no
SOX9	MA0077.1	PER17_SVSP_2	NA	scaffold-mi2	8550196	8550204	0.65611	0.36913	0.60965	0	0	0	no
Tcfcp2l1	MA0145.2	PER30_SVSP_7	NA	scaffold-mi2	8882898	8882911	2.32263	6.27728	2.39301	1	1	0	yes
Tcfcp2l1	MA0145.2	PER30_SVSP_7	NA	scaffold-mi2	8882892	8882905	2.32263	6.27728	2.40834	1	1	0	yes
RORA	MA0071.1	PER30_SVSP_7	NA	scaffold-mi2	8882288	8882297	2.81136	3.457	2.44355	1	1	1	yes
RORA	MA0071.1	PER30_SVSP_7	NA	scaffold-mi2	8883072	8883081	3.57787	5.00429	3.71615	1	1	1	yes
RORA	MA0071.1	PER30_SVSP_7	NA	scaffold-mi2	8883097	8883106	3.78624	5.22836	3.89612	1	1	1	yes
RORA	MA0071.1	PER30_SVSP_7	NA	scaffold-mi2	8882481	8882490	1.392	2.98905	3.06802	0	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8881802	8881810	3.03217	2.81981	2.58261	1	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882212	8882220	1.98053	2.6682	2.1767	0	1	0	no
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882227	8882235	2.71915	3.18464	2.1767	1	1	0	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882473	8882481	1.77013	3.02757	3.15317	0	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882821	8882829	2.62202	6.50492	2.75096	1	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882887	8882895	2.31861	6.27729	2.54868	1	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882991	8882999	2.91473	4.53796	2.88107	1	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8883108	8883116	3.68909	5.1133	3.7253	1	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8883126	8883134	3.40779	3.99187	3.18136	1	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8883206	8883214	2.7707	1.30579	1.69026	1	0	0	no
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882977	8882985	3.44155	4.62499	2.88484	1	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882716	8882724	3.9663	7.28843	4.68345	1	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882679	8882687	2.98721	5.60003	3.95756	1	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882672	8882680	2.98663	5.39713	3.48104	1	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882464	8882472	1.96381	3.09757	3.23817	0	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882169	8882177	2.27731	2.99318	2.69425	0	1	1	yes
NFIX	MA0671.1	PER30_SVSP_7	NA	scaffold-mi2	8882086	8882094	1.79923	2.43671	1.83256	0	1	0	no
BARX2	MA1471.1	PER30_SVSP_7	NA	scaffold-mi2	8881836	8881847	3.0541	2.21617	2.11739	1	0	0	no
BARX2	MA1471.1	PER30_SVSP_7	NA	scaffold-mi2	8882272	8882283	2.74688	3.46856	2.17038	1	1	0	yes
BARX2	MA1471.1	PER30_SVSP_7	NA	scaffold-mi2	8882388	8882399	3.32762	4.5015	3.72507	1	1	1	yes
BARX2	MA1471.1	PER30_SVSP_7	NA	scaffold-mi2	8882501	8882512	1.43005	2.21377	2.7059	0	0	1	no
BARX2	MA1471.1	PER30_SVSP_7	NA	scaffold-mi2	8882501	8882512	1.43005	2.21377	2.7059	0	0	1	no
BARX2	MA1471.1	PER30_SVSP_7	NA	scaffold-mi2	8882312	8882323	2.99986	4.08285	3.6227	1	1	1	yes
BARX2	MA1471.1	PER30_SVSP_7	NA	scaffold-mi2	8881998	8882009	1.90828	2.42434	1.66758	0	1	0	no
BARX2	MA1471.1	PER30_SVSP_7	NA	scaffold-mi2	8881961	8881972	1.61708	2.25406	1.96845	0	0	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8881790	8881795	3.13443	2.81981	2.58261	1	1	1	yes
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8881839	8881844	3.07928	2.21617	2.11739	1	0	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8881853	8881858	2.87906	2.21617	2.12378	1	0	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8881869	8881874	2.2351	2.21617	2.30145	0	0	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8881979	8881984	1.90828	2.42434	1.80054	0	1	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8881997	8882002	1.90828	2.42434	1.66758	0	1	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8882149	8882154	1.78523	2.48628	2.14798	0	1	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8882251	8882256	2.77336	3.3763	2.11307	1	1	0	yes
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8882395	8882400	3.32762	4.5015	3.72507	1	1	1	yes
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8882508	8882513	1.43005	2.15595	2.67393	0	0	1	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8882954	8882959	3.44155	5.74572	2.88484	1	1	1	yes
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8883008	8883013	3.00514	4.53796	3.09146	1	1	1	yes
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8883213	8883218	2.47754	1.16347	1.62177	1	0	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8883268	8883273	1.3402	1.70934	1.92814	0	0	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8883177	8883182	2.91771	1.84786	1.78868	1	0	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8882562	8882567	1.75252	2.45935	3.14884	0	1	1	yes
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8882495	8882500	1.43005	2.52627	2.86756	0	1	1	yes
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8882177	8882182	2.27731	2.90611	2.69425	0	1	1	yes
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8881997	8882002	1.90828	2.42434	1.66758	0	1	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8881892	8881897	1.27359	1.7835	2.30145	0	0	0	no
Arid3a	MA0151.1	PER30_SVSP_7	NA	scaffold-mi2	8881839	8881844	3.07928	2.21617	2.11739	1	0	0	no
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8881776	8881782	3.13443	2.7829	2.58261	1	1	1	yes
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8881798	8881804	3.13443	2.81981	2.58261	1	1	1	yes
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8882042	8882048	2.59004	3.34965	2.16372	1	1	0	yes
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8882141	8882147	2.03435	3.06102	2.12699	0	1	0	no
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8882181	8882187	2.20559	2.47586	2.69425	0	1	1	yes
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8882583	8882589	1.63452	2.53719	3.14884	0	1	1	yes
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8883217	8883223	2.12341	1.08613	1.49354	0	0	0	no
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8883114	8883120	3.53856	4.94946	3.66675	1	1	1	yes
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8883068	8883074	3.04409	4.47302	3.55891	1	1	1	yes
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8882857	8882863	2.02837	4.75302	2.40804	0	1	0	no
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8882791	8882797	2.31719	5.99319	2.92154	1	1	1	yes
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8882428	8882434	1.95519	3.09757	2.57168	0	1	1	yes
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8882341	8882347	2.99986	4.08285	3.6227	1	1	1	yes
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8882107	8882113	2.07808	3.00382	2.14361	0	1	0	no
MEIS1	MA0498.2	PER30_SVSP_7	NA	scaffold-mi2	8881925	8881931	1.63977	2.45693	2.46648	0	1	1	yes
SOX10	MA0442.2	PER30_SVSP_7	NA	scaffold-mi2	8882285	8882295	2.81136	3.46967	2.27912	1	1	0	yes
SOX10	MA0442.2	PER30_SVSP_7	NA	scaffold-mi2	8882103	8882113	2.07808	3.00382	2.14361	0	1	0	no
FOXC2	MA0846.1	PER30_SVSP_7	NA	scaffold-mi2	8881982	8881993	1.90828	2.42434	1.60585	0	1	0	no
FOXC2	MA0846.1	PER30_SVSP_7	NA	scaffold-mi2	8882320	8882331	2.99986	4.08285	3.6227	1	1	1	yes
Ddit3::Cebpa	MA0019.1	PER30_SVSP_7	NA	scaffold-mi2	8881957	8881968	1.56759	2.09113	1.96845	0	0	0	no
Ddit3::Cebpa	MA0019.1	PER30_SVSP_7	NA	scaffold-mi2	8882375	8882386	3.32762	4.5015	3.72507	1	1	1	yes
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8881840	8881847	3.02836	2.21617	2.11739	1	0	0	no
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8882009	8882016	1.90828	2.42434	1.68086	0	1	0	no
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8882276	8882283	2.80916	3.47236	2.17038	1	1	0	yes
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8882392	8882399	3.32762	4.5015	3.72507	1	1	1	yes
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8883083	8883090	3.78624	5.22836	4.01339	1	1	1	yes
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8883210	8883217	2.62674	1.19675	1.66715	1	0	0	no
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8883178	8883185	2.91771	1.84786	1.78868	1	0	0	no
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8883173	8883180	2.91771	1.84786	1.78868	1	0	0	no
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8883164	8883171	2.91771	1.84786	1.78868	1	0	0	no
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8882951	8882958	3.44155	5.74572	2.88484	1	1	1	yes
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8882009	8882016	1.90828	2.42434	1.68086	0	1	0	no
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8881998	8882005	1.90828	2.42434	1.66758	0	1	0	no
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8881976	8881983	1.90271	2.42434	1.85281	0	1	0	no
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8881840	8881847	3.02836	2.21617	2.11739	1	0	0	no
Dlx4	MA0881.1	PER30_SVSP_7	NA	scaffold-mi2	8881787	8881794	3.13443	2.81981	2.58261	1	1	1	yes
GRHL2	MA1105.2	PER30_SVSP_7	NA	scaffold-mi2	8881871	8881882	2.05145	2.18788	2.30145	0	0	0	no
FIGLA	MA0820.1	PER30_SVSP_7	NA	scaffold-mi2	8882327	8882336	2.99986	4.08285	3.6227	1	1	1	yes
