tfbs	motif_id	tx_id	gene_id	chr	start	end	RVG11_footprint	RVG1_footprint	RVG4_footprint	RVG11_bound	RVG1_bound	RVG4_bound	tfbs_bound_min2
NFIX	MA0671.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253750	260253758	1.30377	1.09349	1.24401	0	0	0	no
NFIX	MA0671.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253680	260253688	1.76338	1.70234	1.91601	0	0	0	no
NFIX	MA0671.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253571	260253579	0.84244	1.26389	0.80487	0	0	0	no
NFATC1	MA0624.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253649	260253658	1.68059	1.83794	1.62974	0	0	0	no
Dlx4	MA0881.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253862	260253869	0.79178	0.61028	0.72702	0	0	0	no
TBX3	MA1566.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253764	260253773	1.12215	1.09349	1.38068	0	0	0	no
TBX3	MA1566.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253759	260253768	1.19873	1.09349	1.38068	0	0	0	no
TBX3	MA1566.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253727	260253736	1.39745	1.13789	1.60963	0	0	0	no
NFE2L1	MA0089.2	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253592	260253607	0.93507	1.40012	0.85033	0	0	0	no
Arnt	MA0004.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253696	260253701	1.61654	1.70234	1.91601	0	0	0	no
Nr1h3::Rxra	MA0494.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253600	260253618	1.24691	1.64501	1.02542	0	0	0	no
PITX2	MA1547.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253862	260253869	0.79178	0.61028	0.72702	0	0	0	no
SOX9	MA0077.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253827	260253835	0.87649	0.84762	0.72159	0	0	0	no
NFIB	MA1643.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253748	260253768	1.25738	1.09349	1.30658	0	0	0	no
NFIB	MA1643.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253748	260253768	1.25738	1.09349	1.30658	0	0	0	no
FOXO4	MA0848.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253622	260253628	1.68059	1.75981	1.41	0	0	0	no
ZNF341	MA1655.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253659	260253670	1.51235	1.57798	1.62899	0	0	0	no
BARX2	MA1471.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253858	260253869	0.78724	0.63312	0.72702	0	0	0	no
NR4A2	MA0160.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253602	260253609	1.06795	1.578	0.91775	0	0	0	no
NR4A2	MA0160.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253659	260253666	1.52405	1.51296	1.62974	0	0	0	no
FIGLA	MA0820.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253729	260253738	1.39745	1.09582	1.48193	0	0	0	no
FIGLA	MA0820.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253797	260253806	1.1332	0.83529	0.91078	0	0	0	no
FIGLA	MA0820.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253642	260253651	1.68059	1.84489	1.62974	0	0	0	no
FOXO3	MA0157.2	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253621	260253628	1.68059	1.75981	1.40861	0	0	0	no
Tcfcp2l1	MA0145.2	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253667	260253680	1.66138	1.70081	1.63916	0	0	0	no
Arid3a	MA0151.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253688	260253693	1.70465	1.70234	1.91601	0	0	0	no
Arid3a	MA0151.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253865	260253870	0.79178	0.60324	0.72702	0	0	0	no
Bhlha15	MA0607.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253643	260253650	1.68059	1.84489	1.62974	0	0	0	no
Bhlha15	MA0607.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253798	260253805	1.1332	0.83529	0.91249	0	0	0	no
Bhlha15	MA0607.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253798	260253805	1.1332	0.83529	0.91249	0	0	0	no
Bhlha15	MA0607.1	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253643	260253650	1.68059	1.84489	1.62974	0	0	0	no
MEIS1	MA0498.2	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253660	260253666	1.49796	1.47563	1.62974	0	0	0	no
MEIS1	MA0498.2	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253727	260253733	1.39745	1.17201	1.69859	0	0	0	no
MEIS1	MA0498.2	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253738	260253744	1.36775	1.06585	1.20509	0	0	0	no
MEIS1	MA0498.2	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253873	260253879	0.79178	0.54917	0.72702	0	0	0	no
MEIS1	MA0498.2	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253782	260253788	1.1332	0.98921	1.03312	0	0	0	no
MEIS1	MA0498.2	PER4_cvt9439-VEGF_1	NA	scaffold-ma1	260253598	260253604	0.91535	1.49094	0.83412	0	0	0	no
SOX9	MA0077.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381867	4381875	1.63841	1.35536	3.95458	0	0	1	no
SOX9	MA0077.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4382022	4382030	0.773	0.65109	1.08114	0	0	0	no
SOX9	MA0077.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381919	4381927	1.32485	1.34978	1.9234	0	0	0	no
FOXC2	MA0846.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381702	4381713	0.72582	0.61166	0.83193	0	0	0	no
FOXC2	MA0846.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381783	4381794	1.23783	1.03326	2.7689	0	0	1	no
ELF5	MA0136.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381842	4381852	1.61805	1.30041	3.72125	0	0	1	no
ELF5	MA0136.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381846	4381856	1.63749	1.30041	3.96761	0	0	1	no
ELF5	MA0136.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381852	4381862	1.63841	1.28165	4.01693	0	0	1	no
ELF5	MA0136.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381942	4381952	1.05837	1.55701	1.7419	0	0	0	no
ELF5	MA0136.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381963	4381973	1.06895	1.5322	1.87783	0	0	0	no
PITX2	MA1547.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381711	4381718	0.7214	0.61134	0.83193	0	0	0	no
PITX2	MA1547.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381991	4381998	0.89029	0.88684	1.84997	0	0	0	no
PITX2	MA1547.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381791	4381798	1.44513	1.03418	2.90977	0	0	1	no
FOS	MA0476.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381757	4381767	1.23783	0.97193	1.34989	0	0	0	no
FOS	MA0476.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4382002	4382012	0.74352	0.77733	1.3002	0	0	0	no
FOS	MA0476.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381757	4381767	1.23783	0.97193	1.34989	0	0	0	no
Arid3a	MA0151.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381685	4381690	0.72582	0.60105	0.83193	0	0	0	no
Arid3a	MA0151.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381697	4381702	0.72582	0.61166	0.83193	0	0	0	no
Arid3a	MA0151.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381705	4381710	0.72582	0.61166	0.83193	0	0	0	no
Arid3a	MA0151.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381880	4381885	1.63841	1.43208	3.91619	0	0	1	no
Arid3a	MA0151.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381876	4381881	1.63841	1.43001	3.91619	0	0	1	no
Arid3a	MA0151.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381805	4381810	1.99675	1.05878	3.22834	0	0	1	no
Arid3a	MA0151.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381786	4381791	1.23783	1.03367	2.80226	0	0	1	no
Arid3a	MA0151.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381718	4381723	0.69743	0.52817	0.81653	0	0	0	no
FOXO3	MA0157.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381946	4381953	1.06895	1.55701	1.7493	0	0	0	no
NFATC1	MA0624.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381907	4381916	1.32485	1.45407	2.03979	0	0	0	no
NFATC1	MA0624.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381963	4381972	1.06895	1.5322	1.87783	0	0	0	no
NFATC1	MA0624.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381943	4381952	1.06895	1.55701	1.74223	0	0	0	no
NFATC1	MA0624.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381853	4381862	1.63841	1.27957	4.01693	0	0	1	no
NFATC1	MA0624.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381847	4381856	1.6379	1.30041	3.98624	0	0	1	no
NFATC1	MA0624.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381843	4381852	1.62566	1.30041	3.78239	0	0	1	no
EHF	MA0598.3	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381850	4381864	1.63841	1.26122	4.01693	0	0	1	no
Irx2	PH0082.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381782	4381798	1.32852	1.03339	2.79768	0	0	1	no
Ddit3::Cebpa	MA0019.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381973	4381984	1.06554	1.49464	1.87783	0	0	0	no
BARX2	MA1471.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381977	4381988	1.02563	1.334	1.87783	0	0	0	no
BARX2	MA1471.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381711	4381722	0.71738	0.58397	0.81987	0	0	0	no
NR4A1	MA1112.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381950	4381961	1.06895	1.55624	1.82524	0	0	0	no
FOXO4	MA0848.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381946	4381952	1.06895	1.55701	1.74602	0	0	0	no
TBX3	MA1566.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381689	4381698	0.72582	0.61166	0.83193	0	0	0	no
TBX3	MA1566.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381869	4381878	1.63841	1.41411	3.92793	0	0	1	no
TBX3	MA1566.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381972	4381981	1.06834	1.52237	1.87783	0	0	0	no
TBX3	MA1566.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381829	4381838	2.0837	1.44399	3.47051	0	0	1	no
NFE2L1	MA0089.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4382000	4382015	0.76593	0.77283	1.30497	0	0	0	no
MEIS1	MA0498.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381829	4381835	2.08725	1.44414	3.47051	0	0	1	no
MEIS1	MA0498.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4382003	4382009	0.72727	0.78925	1.31564	0	0	0	no
MEIS1	MA0498.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381954	4381960	1.06895	1.55701	1.85403	0	0	0	no
MEIS1	MA0498.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381774	4381780	1.23783	1.03165	2.04435	0	0	0	no
MEIS1	MA0498.2	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381760	4381766	1.23783	0.99483	1.42273	0	0	0	no
RORA	MA0071.1	PER7_cvt13215-Vespryn	NA	scaffold-ma2	4381745	4381754	1.22769	0.61263	1.05798	0	0	0	no
NR4A2	MA0160.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128657	85128664	10.78988	12.42718	9.98596	1	1	1	yes
EHF	MA0598.3	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128700	85128714	19.95029	25.67758	20.85194	1	1	1	yes
ZBTB6	MA1581.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128651	85128663	10.62228	11.96831	9.42368	1	1	1	yes
ATF4	MA0833.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128632	85128645	10.34556	11.65	8.9564	1	1	1	yes
SOX9	MA0077.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128865	85128873	8.34514	11.24687	12.62651	1	1	1	yes
SOX9	MA0077.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128597	85128605	6.90613	7.55198	5.53147	1	1	1	yes
MEIS1	MA0498.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128596	85128602	6.58706	6.97629	5.12041	1	1	1	yes
MEIS1	MA0498.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128658	85128664	10.78988	12.5567	10.12853	1	1	1	yes
MEIS1	MA0498.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128757	85128763	21.89205	26.90332	21.4295	1	1	1	yes
MEIS1	MA0498.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128811	85128817	14.18685	15.43824	11.89474	1	1	1	yes
MEIS1	MA0498.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128565	85128571	2.86268	2.17522	3.96024	1	0	1	yes
ZBTB26	MA1579.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128600	85128614	8.02616	9.11572	6.35957	1	1	1	yes
NFATC1	MA0624.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128632	85128641	10.34556	11.65	8.9564	1	1	1	yes
NFATC1	MA0624.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128853	85128862	9.60197	12.58317	12.62651	1	1	1	yes
NFATC1	MA0624.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128703	85128712	19.95029	25.67758	20.72381	1	1	1	yes
NFATC1	MA0624.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128622	85128631	10.34556	11.58848	8.9564	1	1	1	yes
ELK4	MA0076.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128703	85128713	19.95029	25.67758	20.75516	1	1	1	yes
SOX10	MA0442.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128759	85128769	21.89206	26.90332	21.4295	1	1	1	yes
Arid3a	MA0151.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128848	85128853	10.18621	13.42084	12.62651	1	1	1	yes
Tcfcp2l1	MA0145.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128554	85128567	2.98231	2.30318	3.96024	1	0	1	yes
ELF5	MA0136.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128621	85128631	10.34556	11.58777	8.9564	1	1	1	yes
ELF5	MA0136.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128702	85128712	19.95029	25.67758	20.72268	1	1	1	yes
ELF5	MA0136.2	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128852	85128862	9.65402	12.66694	12.62651	1	1	1	yes
TFAP2A	MA0003.4	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128641	85128654	10.34556	11.65	8.9564	1	1	1	yes
TFAP2A	MA0003.4	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128642	85128655	10.34556	11.65	8.9564	1	1	1	yes
NFIX	MA0671.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128794	85128802	16.03685	20.9714	16.08958	1	1	1	yes
NFIX	MA0671.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128650	85128658	10.48294	11.65	8.99993	1	1	1	yes
TBX3	MA1566.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128648	85128657	10.41831	11.65	8.97575	1	1	1	yes
TBX3	MA1566.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128722	85128731	19.95029	25.67758	22.23808	1	1	1	yes
TBX3	MA1566.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128838	85128847	10.46258	13.52402	12.62651	1	1	1	yes
TBX3	MA1566.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128797	85128806	14.93819	20.19084	13.73071	1	1	1	yes
TBX3	MA1566.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128730	85128739	19.00598	23.50999	20.68269	1	1	1	yes
TBX3	MA1566.1	PER8_cvt3893-LAAO_3	NA	scaffold-ma4	85128698	85128707	19.95029	25.67758	20.71249	1	1	1	yes
ELF5	MA0136.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653326	11653336	1.94374	2.24354	2.36715	0	0	0	no
ELF5	MA0136.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653429	11653439	1.56611	1.38064	1.78785	0	0	0	no
ELF5	MA0136.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653592	11653602	0.82753	1.65132	1.74582	0	0	0	no
ELK4	MA0076.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653593	11653603	0.84163	1.62386	1.7144	0	0	0	no
Dlx4	MA0881.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653052	11653059	1.29586	1.51706	1.87278	0	0	0	no
Dlx4	MA0881.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653399	11653406	2.50614	3.14278	3.13693	1	1	1	yes
Dlx4	MA0881.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653404	11653411	2.40517	2.80557	2.88606	1	1	1	yes
TBX3	MA1566.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653332	11653341	1.94374	2.20539	2.44581	0	0	1	no
TBX3	MA1566.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653334	11653343	1.94374	2.20539	2.44581	0	0	1	no
TBX3	MA1566.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653359	11653368	1.9028	2.45844	2.44542	0	1	1	yes
TBX3	MA1566.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653374	11653383	2.43853	3.56284	3.52999	1	1	1	yes
TBX3	MA1566.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653460	11653469	1.21573	2.0976	2.07271	0	0	0	no
TBX3	MA1566.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653467	11653476	1.21573	2.0976	2.07271	0	0	0	no
TBX3	MA1566.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653289	11653298	1.88987	2.49979	1.79419	0	1	0	no
TBX3	MA1566.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653226	11653235	1.65026	2.09556	1.33029	0	0	0	no
TBX3	MA1566.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653105	11653114	1.5992	2.40688	1.46425	0	1	0	no
TBX3	MA1566.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653036	11653045	1.04146	1.24149	1.76433	0	0	0	no
NFIX	MA0671.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653544	11653552	1.32514	1.95722	1.919	0	0	0	no
NFIX	MA0671.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653250	11653258	1.88866	2.56406	1.74832	0	1	0	no
NFATC1	MA0624.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653593	11653602	0.83205	1.62101	1.71631	0	0	0	no
NFATC1	MA0624.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653581	11653590	1.0563	2.07422	2.30706	0	0	0	no
NFATC1	MA0624.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653430	11653439	1.5445	1.34679	1.74295	0	0	0	no
NFATC1	MA0624.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653327	11653336	1.94374	2.23244	2.39764	0	0	0	no
NFATC1	MA0624.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653314	11653323	1.91351	2.34583	2.12558	0	0	0	no
FIGLA	MA0820.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653469	11653478	1.20861	2.0846	2.05799	0	0	0	no
FIGLA	MA0820.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653511	11653520	1.32493	2.26688	1.73334	0	0	0	no
FIGLA	MA0820.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653624	11653633	0.99048	1.64953	1.69722	0	0	0	no
FIGLA	MA0820.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653624	11653633	0.99048	1.64953	1.69722	0	0	0	no
FIGLA	MA0820.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653414	11653423	2.12142	2.30359	2.53103	0	0	1	no
FOXI1	MA0042.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653369	11653375	1.8386	3.1927	2.75217	0	1	1	yes
Tcfcp2l1	MA0145.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653571	11653584	1.14757	2.07502	2.39688	0	0	0	no
TFAP4	MA0691.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653624	11653633	0.99048	1.64953	1.69722	0	0	0	no
TFAP4	MA0691.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653624	11653633	0.99048	1.64953	1.69722	0	0	0	no
FOXC2	MA0846.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653385	11653396	2.51284	3.62352	3.60565	1	1	1	yes
FOXC2	MA0846.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653389	11653400	2.51284	3.58966	3.56634	1	1	1	yes
Bhlha15	MA0607.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653039	11653046	1.11985	1.23209	1.70752	0	0	0	no
Bhlha15	MA0607.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653415	11653422	2.12173	2.29875	2.52142	0	0	1	no
Bhlha15	MA0607.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653539	11653546	1.32514	2.11227	1.88145	0	0	0	no
Bhlha15	MA0607.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653415	11653422	2.12173	2.29875	2.52142	0	0	1	no
Bhlha15	MA0607.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653039	11653046	1.11985	1.23209	1.70752	0	0	0	no
FOXO3	MA0157.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653346	11653353	1.94374	2.13473	2.44581	0	0	1	no
NR4A2	MA0160.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653529	11653536	1.2588	2.50118	1.88145	0	1	0	no
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653035	11653040	0.97695	1.32518	1.86681	0	0	0	no
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653058	11653063	1.29586	1.51706	1.87451	0	0	0	no
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653066	11653071	1.29586	1.51706	1.87451	0	0	0	no
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653388	11653393	2.51284	3.62352	3.60565	1	1	1	yes
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653392	11653397	2.51284	3.62352	3.60565	1	1	1	yes
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653402	11653407	2.48536	2.99224	3.01364	1	1	1	yes
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653407	11653412	2.35093	2.6928	2.80751	1	1	1	yes
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653419	11653424	2.02902	2.20912	2.50589	0	0	1	no
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653428	11653433	1.68123	1.59289	1.97927	0	0	0	no
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653603	11653608	0.92791	1.64953	1.69722	0	0	0	no
Arid3a	MA0151.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653525	11653530	1.29848	2.50118	1.88145	0	1	0	no
GRHL2	MA1105.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653485	11653496	1.21911	1.94984	1.79828	0	0	0	no
GRHL2	MA1105.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653469	11653480	1.19699	2.0601	2.00956	0	0	0	no
PITX2	MA1547.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653052	11653059	1.29586	1.51706	1.87278	0	0	0	no
MEIS1	MA0498.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653126	11653132	1.83869	2.40688	1.77219	0	1	0	no
MEIS1	MA0498.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653255	11653261	1.93516	2.56406	1.75908	0	1	0	no
MEIS1	MA0498.2	PER35_cvt564-CTL	NA	scaffold-mi5	11653529	11653535	1.2588	2.50118	1.88145	0	1	0	no
EHF	MA0598.3	PER35_cvt564-CTL	NA	scaffold-mi5	11653590	11653604	0.83712	1.69004	1.77682	0	0	0	no
EHF	MA0598.3	PER35_cvt564-CTL	NA	scaffold-mi5	11653324	11653338	1.94374	2.25253	2.33473	0	0	0	no
SREBF1	MA0595.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653357	11653366	1.94374	2.37358	2.44581	0	1	1	yes
BARX2	MA1471.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653028	11653039	1.14423	1.47575	1.86681	0	0	0	no
BARX2	MA1471.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653395	11653406	2.50858	3.30596	3.29015	1	1	1	yes
FOXO4	MA0848.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653369	11653375	1.8386	3.1927	2.75217	0	1	1	yes
FOXO4	MA0848.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653347	11653353	1.94374	2.13473	2.44581	0	0	1	no
SOX9	MA0077.1	PER35_cvt564-CTL	NA	scaffold-mi5	11653302	11653310	1.60007	2.30723	2.15276	0	0	0	no
