CTL_2	SVSP1	SVSP2	SVSP3	SVSP4	SVSP5	SVSP6	SVSP7	SVSP8	SVSP9	PLA2B1	PLA2C1	PLA2A1	vQC2	EXO3	LAAO3	CRISP1	vQC1	VEGF1	EXO2	EXO1	SVMP1	SVMP2	SVMP3	SVMP4	SVMP5	SVMP6	SVMP7	SVMP8	SVMP9	SVMP10	ohanin	LAAO1	BPP	myotoxin
PPP1R13L	0.00345969971304589	0.00435652171429017	0.00269091077062017	0.00821116325641922	0.00881817994473746	0.00357981322595594	0.00495082586869416	0.00312407515080105	0.0113645328458423	0.00344773536089284	0.00527936803186831	7.40011263856461e-05	0.00698950668485687	0.0190913123308031	0.00590194827528082	0.00363486044977291	0.0102068767176937	0.00121208157795238	0.00818840555319557	0.0164850609264829	0.000751321458012405	0.0100249257748719	0.0029718460119685	0.0163860645131535	0.00286576999348183	0.00284708906323707	0.00827093611537481	0.00741908224767	0.00989625367663849	0.00417827302224409	0.00479074842544692	0.00495990357916743	0.0100692493547962	0.00299954422713492	0.00156895904726632
ARHGAP35	0.00188035289183001	0.00188355367968665	0.0034877730629268	0.00223404425502823	0.00281674566260475	0.00246230580798791	0.00525552089823073	0.00263539768781561	0.00750730716709398	0.0015898047186367	0.00240148287488795	6.37670239794432e-05	0.0050834607147417	9.16578940344658e-05	0.0016522028496859	0.00174216839597978	0.0021588940477888	0.000910204667425313	0.00153430052069057	0.00103753901116304	0.00143597871409147	0.00227274844531748	0.0035603410849655	0.00448063920158899	0.00323227022001894	0.00163627250433898	0.00330959892321686	0.00208489367722147	0.00330563840099266	0.00437030202309207	0.00201044716173203	0.000806141517550393	0.00057360223823124	0.00795317455824356	0.00152044186931044
SREBF1	0.00533188167326195	0.00675106369908941	0.00473533249051104	0.00608844461352686	0.00558602403074626	0.00554357501667806	0.00716135617135997	0.00553168101817297	0.00668719479613612	0.0076972119115957	0.00902733218338714	0.0217642597072772	0.0226344012468175	0.00127913989425581	0.00531178113775873	0.0170233759591716	0.00516692972039036	0.0066117553812951	0.0195421858044282	0.00917064463044436	0.0237496802143001	0.00831816004894997	0.00957496045564477	0.0128551443082803	0.0074313894827594	0.0087350913018593	0.0120063516603108	0.015171306121983	0.0066945531474092	0.00832360931501482	0.00860623947531321	0.00768294753068328	0.0192652564290368	0.0100503280893939	0.00627422771291938
LITAF	0.00123893367610028	0.000849822004027432	0.0014399355666969	0.00117432089363575	0.00254587295221155	0.00110384753571622	0.00144068952775483	0.000570397908007077	0.00074048518949292	0.00117564584450637	0.000874021231205232	7.41904798222364e-06	0.00162919502293345	0.000434749033131034	0.0026032973743844	0.000944605685124068	0.000527591798540775	0.00058953187138494	0.00239207767069984	0.00234633206608107	0.000459102503773544	0.00444106964611934	0.00555668305473888	0.00271404504798827	0.00300228026647541	0.00128560127603133	0.00216280752089291	0.000914531951305076	0.00233061277255745	0.00171698874783613	0.000762243263736935	0.00173215014046385	0.0137770011427048	0.0014343733972375	0.00073265258977379
GLIS2	0.00138218366903443	0.00839818627022569	0.00296834967724219	0.00133502032074312	0.00215107228669368	0.000643256526381309	0.000709687353776755	0.000527436262299955	0.00126731580986908	0.000992626996091972	0.000492928854674062	7.9708779974304e-06	0.000561501249464964	0.000150010201002935	0.00115230035880856	0.000432339508640397	0.00180443863779703	0.00206421666465573	0.00101171337674074	0.000182234639394326	9.56226390205248e-05	0.00120585986877507	0.000577681794476806	0.000876382967786119	0.00220979869044824	0.00149506455677761	0.000895585783111004	0.00161368852176886	0.00039568893350888	0.000427288202787907	0.00117672867226405	0.000160184743740392	0	0.00070998488734346	0.0012380188052049
TFAP4	0.00351813916091403	0.000601428705052496	0.00106092510691349	0.00564287317284661	0.000357954384660127	0.00084195331753117	0.00509490138896494	0.00024966914291905	0.00226716234222195	0.00461478455137105	0.000807493870761961	6.04458248138471e-05	0.00499444255473751	0.0322455869376106	0.000187375209010418	0.00103723138002951	0.00095565962477128	0.00190706485038032	0.00160609107442049	0.00532341284973022	0.000300528294064507	0.000349437531177612	0.000355562066309827	0.000354568055822331	0.000449286790666909	0.00127125399512107	0.000886492469765263	0.000597274089772146	0.000788739192307614	0.000559023950404139	0.000514859464086229	8.34150627967555e-05	0.0236196034365362	0.00257550675030998	0.000426146944040905
PITX2	0.00708716673733642	0.012009032712028	0.00787486790210127	0.00398710484618059	0.00848540894713389	0.00703005460131407	0.00429140929652559	0.00797549539362834	0.0155432388825777	0.00812546461296817	0.00560996574000827	0.0313578367147277	0.00418616845782085	0.00823795817465564	0.00483698879641198	0.00818717204604507	0.00636847658263315	0.0167974789258928	0.00640787325922114	0.00274800949623597	0.00329881502955499	0.00309271116176164	0.00301782819400458	0.0023809746829566	0.00442857598058792	0.0028849268991929	0.00364156817980174	0.00356370021600931	0.00431880594158024	0.0050233590626876	0.0041257594144829	0.0119192441245144	0.0198848277125758	0.00716787921531957	0.002991341767232
SMARCA5	0.0087774718812462	0.0163890603347548	0.0129173773991246	0.00891310533924877	0.00944047580175093	0.00841692533356388	0.0111804241381925	0.00552874992717625	0.00845882149484948	0.00680584628435097	0.00728820465966306	0.0133091728686895	0.0121927913523455	0.0127560759105246	0.00708419509997375	0.00615422737139672	0.00910808824273241	0.00825884192254932	0.0077151064711645	0.0170708306970996	0.0272610379772861	0.00769835064029579	0.0102675190469734	0.00976040629860542	0.00535361342474402	0.0114182668122481	0.00674833006192235	0.00789610616340395	0.0111011877448769	0.00733892402927055	0.00640810267466187	0.0132756006012603	0.0167050338582769	0.0108086488272356	0.00761871470980717
CLOCK	0.00149663411727678	0.00182905425236118	0.0015344424764193	0.00756877142806997	0.00181609543135501	0.00216618717688207	0.00215840685145863	0.000865159823018599	0.00274432356960238	0.00463641542209951	0.0301883914847133	0.000191395260713438	0.00725626318234268	0.000134911176794313	0.00898007627887055	0.00263823465966136	0.000589246926057419	0.00455283881378053	0.0078351970853576	0.0119428487731232	9.65333308207204e-05	0.000907945667420176	0.000733013926971877	0.000537481117912222	0.00185557938937615	0.00158566171841397	0.00354062116903905	0.000929795141463778	0.00174637286799194	0.00138876725654125	0.0016411673393215	0.00300637100578992	0.000325801427975643	0.00884774420278777	0.00321642638708546
NFXL1	0.00840615131071226	0.009770280532811	0.0129003152557913	0.0156483569013194	0.00714765430284716	0.00729324871350557	0.00846366761449523	0.0122733302518674	0.00617803558432727	0.00568176212005163	0.0184572269290228	0.0109900617601155	0.0137827484629494	0.00223181001847874	0.00797827702157852	0.00355103494120094	0.0117987446041544	0.00332417590833871	0.00625972592880205	0.00819872610235203	0.00493295595953299	0.0077480147704241	0.0166228639526971	0.00609890707210663	0.0152840690896946	0.00904302135040646	0.00826811314842636	0.00448547706396454	0.0125768738102498	0.0137585831234366	0.0148048676276604	0.00287807099003848	0.00274502779039762	0.00817931741455923	0.0150976196712563
MBNL3	0.0178952937336054	0.00788184765970702	0.0176139812036197	0.00921627952638841	0.00760499499132945	0.0103612473999637	0.0104948520110073	0.00824215398041234	0.0122734728950672	0.0115502194862363	0.00993072905995662	0.0118765138665129	0.00813861144286032	0.0110029738216292	0.00598561454027251	0.0135359403576179	0.00515315446900689	0.00873248047520005	0.00771898009982099	0.00542956279853328	0.0351148302467532	0.021692375002949	0.011222735766212	0.0262899452088259	0.00657243011722064	0.00917890641694284	0.00517024644732017	0.00874928869867022	0.00486981955430987	0.00964294595073702	0.00870691709464062	0.00955715374207466	0.00179484492863806	0.0102459996656045	0.00799743180313348
FOXO4	0.000765348713898747	0.000387335482277975	4.82260819529306e-05	6.13924955487541e-05	0.000772340516473201	0.000124235621166564	0.000804871756603519	7.12056856442195e-05	8.04227193538381e-05	0.000139659761656548	0.000152233597550389	7.9708779974304e-06	0.000105446831973066	6.78491934115815e-06	3.9089811164421e-05	0.00100430235856173	1.58308029867967e-05	0.00555301298256163	0.000191990129998455	8.82492200456784e-06	6.37484260136837e-06	0.000177269803962446	0.000373174671105301	0.000137938557798946	0.000331892274435972	0.000145745846945273	0.0015883592108903	0.000662965871453033	0.000859127739740383	0.000677409113445786	0.0004431144030046	7.84408874183586e-05	0	0.000189406442763976	5.68447042633123e-05
TSC22D3	0.00427501659810638	0.0020058338711681	0.00174898694958806	0.000948175592348796	0.0052023039263129	0.00099108967195012	0.000294109730193586	0.000706175408600596	0.00162045322648683	0.000630387724635293	0.0011694652696571	0.000132449422723968	0.0088855138000847	2.17368038022913e-05	0.000623075776747516	0.0114662946713627	0.00258667731415436	0.000363858751288267	0.00136607809478544	8.39126142878978e-05	3.27734830871351e-05	0.00451852890485345	0.00281243315790902	0.00505591262012032	0.00100222146571507	0.0022527040150804	0.000681561428282505	0.00507110741841874	0.000581811744592703	0.00105336156562159	0.00465178159124228	0.00371290286052145	1.64763666811427e-05	0.00340487957853517	0.000541483190720205
TERF2	0.00545385299650904	0.00886246705393142	0.00479280962026452	0.0091224204135827	0.00705105421421573	0.00706887756447241	0.00951480437695972	0.00715072788958889	0.0112372422831122	0.0132792049781298	0.00805535628310395	0.00323452696275223	0.0135184706775507	0.00159875487616934	0.00655681698289394	0.0111504502854293	0.00489566797156249	0.00741936062475054	0.00837905577986623	0.0106584930008982	0.0122257931094098	0.0151792200990735	0.0154260718464149	0.0147121530171818	0.00624628993072867	0.00606542294010777	0.00607589673598967	0.00506357051323032	0.00825709470108947	0.00526034528985055	0.00502715321931584	0.00341733709883425	0.00696711552543459	0.0057939783597243	0.00939062025871989
HIF3A	0.000514159615027234	0.000331657216098211	0.000824366189083401	0.000502205574133446	8.65115210970129e-05	0.000677315915435506	0.000174592719173665	0.00042424672730353	0.00181612706161284	0.00174328806757116	0.000193934255340287	9.85731912348892e-05	0.000378765582594643	0.00770411773889769	0.000109164815934511	0.0010833685082014	4.60020444523557e-05	6.71561101241598e-05	0.00029820468708127	1.7576302992431e-05	0.000293242759662943	0.00023789620876485	0.00013939102787946	0.000437252811575229	7.60252453454183e-05	0.000341906224110009	0.00018030354964424	0.000550230490253793	0.000223849810562012	0.000380109612373454	0.000355945108140769	0.000224367730275791	0	0.00102656296147377	0.000411919868863387
XBP1	0.00827117236623482	0.0107195720865666	0.0162111705040606	0.0104117695116642	0.0154569728048027	0.0114655758053362	0.0092922937777648	0.0136728609682533	0.0168254503908419	0.0126428679487725	0.0110072457333602	0.00949606994542909	0.0132643003260221	0.0111544239498203	0.0664527353261965	0.00480008350868118	0.00758987742402906	0.0083946260291877	0.00992862618429826	0.00455998434578877	0.0150514830788177	0.00785382075380005	0.00866216983622848	0.00702369436952207	0.00833534894910942	0.00729541950182718	0.00693689549463207	0.00771422815589457	0.00906661849692033	0.0125529250451901	0.00624026912257117	0.0047128930646642	0.00732799554378631	0.0146079545638971	0.00963659291539556
OVOL1	0.00129286185042949	0.00119785402587382	0.000261772109844229	8.79956324505658e-05	0.0161030459719092	0.000495426618126792	0.000155372793017473	0.000675047337098071	0.00694650972499512	8.57770038145318e-05	0.000518592651255842	5.57961459820128e-05	0.000408139779021509	0.00836285611768535	4.05804435156827e-05	0.00102070553707637	0.000179731820760542	2.91646510323756e-05	0.000207462155074118	0.000107222802355499	0	0.000169762018292059	0.000291243462990413	0.000146559578473685	0.00204519148398758	0.00196762654250814	0.00424219936608847	0.000394740679771194	0.00233606399097004	0.0020746546247649	0.000293279357891015	4.02425408992415e-06	2.59502775227999e-05	0.00180694334611958	0.000137692520461642
GATAD2B	0.00139180663055234	0.000423367575235804	0.000626901016776044	0.00226571039571186	0.000926784273503916	0.00145523290051498	0.00069688633521756	0.000749176355938503	0.0015301768224297	0.00286934819052636	0.000311304328421136	0.0291631950995769	0.000519803565073536	0.000103841279358812	0.00126452832620349	0.00112887639182759	0.00276562600158796	0.000115397332315729	0.0017298542691068	0.00605796339068758	7.06571224289608e-07	0.00110395062287879	0.00025330756766129	0.00528449698603361	0.00132115153942418	0.00157445178666455	0.00352391561950101	0.000460011723174843	0.00263650873705414	0.0011431648952965	0.00171292602196484	0.00298181604311223	8.65009250759998e-05	0.0025223715210514	0.000687477840275287
RORC	0.000211349877213917	0.000432911364289605	0.000128873925999376	0.000749760442237893	0.00160971837492416	0.000270332354018537	0.000504323766231272	0.0001702793120604	0.000402181907545252	0.000197877533395196	0.00053325048557903	0.000105614133465953	0.000733920219416594	1.71897718823421e-05	0.0035172452525353	0.000286493707927632	0.00174689235236402	0.00206753062751448	0.00036705993214236	0.00914702682984066	5.04192096653677e-05	0.000716076533082046	0.000534505832568908	0.000354189119702025	0.000112629406327949	0.000474848216304245	0.000145606160564317	0.000330896416524303	0.000771808699842622	0.000313988415824085	0.00098665285940067	0.000126166652192839	0.000661732076831398	0.00119932715450253	0.0002411539089878
ARNT	0.00124050411516709	0.000775440091375231	0.00222451424055603	0.000402413518660098	0.00142213539357296	0.00119553568961393	0.00229053088342342	0.000982446474905938	0.000542875296065763	0.00045523467508838	0.000546723160677255	0	0.000932029210704593	0.000207229481481565	0.00276769861003043	0.000304138864828029	0.000666111715342236	0.00337505124720965	0.00523652416119785	0.00274688693596787	5.21578031021042e-06	0.00250422102744612	0.00215991719420009	0.00127232865983734	0.00686966160343085	0.000852800607791691	0.000568773305771603	0.000845816620754907	0.00393383755630059	0.00165579494769184	0.00110269112787836	0.000143876361009647	0.000148391561115859	0.00469818334635239	0.00144474641616461
CREB3L2	0.0301821264461251	0.0341123213789267	0.0265382369689045	0.0420792031923017	0.0234450316237641	0.0372492638200564	0.0341015367155215	0.0615657271461163	0.0422916642332086	0.0375592563831936	0.018492857503436	0.0273818970474178	0.0186420359491579	0.0225661380953385	0.0378111859084543	0.0391124154391113	0.0342202333127978	0.0251512933818406	0.0321936905550544	0.0215147427311548	0.0392229788945428	0.0488590859890688	0.0272674013472032	0.033738235466243	0.0267322464478159	0.0519118790427199	0.04039384689148	0.0300925902568921	0.0217476087707704	0.0380014219182302	0.0492865325902693	0.024468358087804	0.0197855726749292	0.0246675070603577	0.060373802041878
